id,bbox_n_yolo
74504e90-1547-40f1-9059-ade3f2576278,"[[0.2625, 0.392969, 0.409375, 0.642188], [0.730469, 0.425781, 0.414062, 0.704688]]"
745a9dcb-a16d-4a7a-8852-fbeae3e44bc9,"[[0.314063, 0.501563, 0.378125, 0.665625], [0.749219, 0.539062, 0.382812, 0.7375]]"
745b583f-24ab-4ec3-95a3-c244d4639957,"[[0.249219, 0.3875, 0.301563, 0.546875], [0.648438, 0.396875, 0.378125, 0.584375]]"
7462adfa-a0fc-4489-8d58-89f1d012c26a,"[[0.70625, 0.515625, 0.346875, 0.690625], [0.304688, 0.490625, 0.365625, 0.64375]]"
7464e292-ecd7-4806-957d-dbab928c9579,"[[0.717969, 0.457813, 0.370312, 0.684375], [0.303906, 0.451562, 0.335938, 0.65625]]"
7467cb86-6fc0-4f28-a1ee-e0b88342b6d0,"[[0.745313, 0.332813, 0.38125, 0.53125], [0.305469, 0.339062, 0.373437, 0.56875]]"
7468319a-de5b-4b80-87f4-5cb21ab84429,"[[0.319531, 0.432031, 0.339062, 0.670312], [0.69375, 0.438281, 0.309375, 0.698438]]"
74691258-da0c-4d42-9ef1-ded47c92a683,"[[0.283594, 0.502344, 0.373437, 0.735938], [0.753125, 0.467187, 0.39375, 0.7375]]"
746f5331-7bb5-4e38-8970-f796f9c4b428,"[[0.229687, 0.522656, 0.421875, 0.870313], [0.71875, 0.510156, 0.39375, 0.907813]]"
74703b0c-9336-47b4-b771-88db5bcc3f51,"[[0.269531, 0.490625, 0.335938, 0.690625], [0.677344, 0.521094, 0.360938, 0.704688]]"
7471b2a3-12dd-48dd-a43c-04c4718e5e20,"[[0.752344, 0.430469, 0.385937, 0.670312], [0.28125, 0.361719, 0.41875, 0.557813]]"
7478b0de-d067-48b2-b3e2-fd34319e0690,"[[0.678125, 0.378125, 0.309375, 0.553125], [0.323437, 0.357031, 0.340625, 0.510938]]"
747a4e20-847e-4e45-b4cf-2ef247b51f1e,"[[0.282031, 0.514062, 0.342187, 0.66875], [0.704688, 0.479687, 0.384375, 0.621875]]"
74819909-aa23-4f26-8903-7c1d2d712292,"[[0.217188, 0.548438, 0.359375, 0.83125], [0.678906, 0.534375, 0.398438, 0.828125]]"
748efb04-93a7-45fe-b4ef-4e1c2ddf0d3d,"[[0.357812, 0.478125, 0.303125, 0.753125], [0.740625, 0.455469, 0.309375, 0.745313]]"
74912eef-96d3-4591-8b36-1767c9ce0ea0,"[[0.267188, 0.442188, 0.421875, 0.7375], [0.703125, 0.436719, 0.3625, 0.714063]]"
7494b723-ecdd-4aa6-8e80-833e43943d7b,"[[0.738281, 0.414844, 0.376563, 0.585938], [0.273438, 0.417187, 0.396875, 0.65]]"
7495b380-25a3-4dfb-9da3-630f6288728f,"[[0.732812, 0.48125, 0.359375, 0.778125], [0.296094, 0.489844, 0.367188, 0.792188]]"
749e4563-3d60-4e27-b050-931be5a86ee6,"[[0.258594, 0.491406, 0.392188, 0.795312], [0.720313, 0.475781, 0.384375, 0.804688]]"
74a74448-93e8-4998-890c-25a2832469f5,"[[0.304688, 0.420312, 0.36875, 0.56875], [0.758594, 0.460938, 0.389062, 0.671875]]"
74b0e0b5-eaa2-4112-a15a-e3b883907053,"[[0.3625, 0.479687, 0.36875, 0.653125], [0.704688, 0.534375, 0.278125, 0.671875]]"
74b3eae5-6d97-4d52-ab1c-20d9be51b413,"[[0.264062, 0.509375, 0.303125, 0.634375], [0.653125, 0.489063, 0.38125, 0.646875]]"
74b43a7f-0306-49fb-929a-2d520eb8e58d,"[[0.264062, 0.446094, 0.396875, 0.635938], [0.708594, 0.465625, 0.379688, 0.659375]]"
74bf8577-46a5-4066-bdaf-8952dacb2712,"[[0.289062, 0.438281, 0.421875, 0.632812], [0.728906, 0.453125, 0.342187, 0.646875]]"
74c1016b-bd3c-4a5e-96a5-e86a8c9c4a7f,"[[0.302344, 0.363281, 0.339062, 0.645312], [0.690625, 0.365625, 0.328125, 0.646875]]"
74c665ca-a728-44bc-8131-8e15ec862cbf,"[[0.259375, 0.400781, 0.359375, 0.395313], [0.653906, 0.399219, 0.339062, 0.376563]]"
74ccc60d-b6d1-43fa-b64b-a60402e8ed2b,"[[0.266406, 0.407031, 0.376563, 0.598437], [0.689844, 0.430469, 0.351562, 0.610938]]"
74d4f497-7028-4526-81cc-cc3119961137,"[[0.3125, 0.472656, 0.3625, 0.589063], [0.707031, 0.4875, 0.335938, 0.63125]]"
74e14225-6744-4587-b10e-3d14272e059c,"[[0.285156, 0.370312, 0.414062, 0.6], [0.7375, 0.400781, 0.4125, 0.632812]]"
74ead0c4-bddb-4660-8831-210c9c5b8d9e,"[[0.307812, 0.503125, 0.365625, 0.665625], [0.75625, 0.490625, 0.38125, 0.703125]]"
74eb29cc-33a7-4ad4-b420-a4f4ba34cf19,"[[0.326562, 0.391406, 0.359375, 0.626563], [0.732812, 0.388281, 0.353125, 0.626563]]"
74f58c95-43cd-4dac-ab6e-de270adf1d4d,"[[0.313281, 0.50625, 0.360938, 0.603125], [0.709375, 0.494531, 0.33125, 0.610938]]"
74f8f310-cc0c-41ff-871d-8daadb81bbcd,"[[0.260937, 0.574219, 0.378125, 0.810937], [0.684375, 0.586719, 0.35, 0.795312]]"
74ffdc4f-388a-4829-b240-19a7d2e8a1a9,"[[0.303906, 0.421875, 0.395313, 0.665625], [0.76875, 0.407813, 0.428125, 0.70625]]"
7509110a-7780-4fe5-a13c-8e1338b7916b,"[[0.2875, 0.411719, 0.334375, 0.492188], [0.689063, 0.448437, 0.346875, 0.575]]"
750a3646-6058-4a95-88ce-853a72cbc959,"[[0.279687, 0.414062, 0.315625, 0.59375], [0.666406, 0.427344, 0.314063, 0.657813]]"
750bb313-1479-4883-ae12-39edd466081d,"[[0.302344, 0.528125, 0.323437, 0.803125], [0.701562, 0.55, 0.303125, 0.815625]]"
7513a930-32c4-4a3d-9180-877af8ebfd3b,"[[0.689844, 0.485938, 0.307812, 0.7], [0.31875, 0.4875, 0.315625, 0.709375]]"
751b96bd-f68e-4d48-abbe-65c8f16440f4,"[[0.21875, 0.382812, 0.39375, 0.55], [0.688281, 0.465625, 0.379688, 0.640625]]"
751cf854-91ca-4bca-ada1-0442ccbda41a,"[[0.307812, 0.3625, 0.353125, 0.590625], [0.739844, 0.355469, 0.385937, 0.573438]]"
7544fd0a-d7c3-42ac-88ab-449ab6fd0019,"[[0.725781, 0.453906, 0.379688, 0.742188], [0.302344, 0.428125, 0.370312, 0.6625]]"
754bdb4f-f279-418b-9b15-24edc96f7e05,"[[0.332813, 0.417969, 0.378125, 0.592187], [0.771875, 0.404687, 0.3625, 0.5875]]"
75613ab8-ec5e-43d2-bee5-8f944d08d793,"[[0.240625, 0.415625, 0.359375, 0.65625], [0.685937, 0.472656, 0.403125, 0.748437]]"
756c590a-3916-41af-96f8-fd9615725f76,"[[0.704688, 0.504687, 0.334375, 0.725], [0.328125, 0.472656, 0.3125, 0.676562]]"
756db5a7-5547-4c51-90c6-b503a5997be2,"[[0.297656, 0.573438, 0.357812, 0.821875], [0.726562, 0.541406, 0.378125, 0.782813]]"
756e9d90-e995-43af-ba83-309c2d01b10d,"[[0.352344, 0.451562, 0.260937, 0.65], [0.701562, 0.435156, 0.353125, 0.657813]]"
756fc4f4-37ac-4cc6-b6d8-c10d30bf27f1,"[[0.260937, 0.464062, 0.359375, 0.71875], [0.659375, 0.434375, 0.334375, 0.7]]"
758500d2-343d-4407-b5b4-8fd6b712998c,"[[0.305469, 0.317969, 0.314063, 0.595313], [0.670312, 0.354687, 0.31875, 0.64375]]"
75928615-f7f0-4c49-9c2b-01646244b79a,"[[0.272656, 0.475, 0.257812, 0.578125], [0.632031, 0.45, 0.273438, 0.553125]]"
759add8c-3802-46f2-9cb6-06b092c4e9bb,"[[0.303906, 0.441406, 0.454688, 0.567187], [0.788281, 0.426563, 0.376563, 0.578125]]"
759b9c7a-f341-41d2-8c3d-223c246aea77,"[[0.292187, 0.449219, 0.340625, 0.607812], [0.70625, 0.441406, 0.36875, 0.604688]]"
75ab9068-b557-498d-bdad-6927ffeeae29,"[[0.248438, 0.444531, 0.425, 0.685937], [0.714844, 0.492188, 0.339062, 0.71875]]"
75b939dc-925a-4718-883c-08fb45019a3b,"[[0.352344, 0.426563, 0.292187, 0.6625], [0.694531, 0.428125, 0.301563, 0.684375]]"
75b96fc2-b814-4013-bfca-1fb235f46c98,"[[0.277344, 0.417969, 0.410938, 0.739062], [0.759375, 0.359375, 0.465625, 0.659375]]"
75bcbe7d-2568-4010-a0ce-9de23d4d0b08,"[[0.270313, 0.46875, 0.396875, 0.590625], [0.767969, 0.402344, 0.382812, 0.507812]]"
75d50f2f-a869-46ea-8d58-6446ead6d15d,"[[0.335938, 0.426563, 0.340625, 0.5625], [0.732812, 0.404687, 0.378125, 0.578125]]"
75d91c02-dac0-493d-9ed6-451b19ffb124,"[[0.339844, 0.371094, 0.295312, 0.595313], [0.683594, 0.399219, 0.295312, 0.651563]]"
75e23cd3-39cd-4afd-b15d-73dc9d78a337,"[[0.404687, 0.434375, 0.290625, 0.690625], [0.745313, 0.432031, 0.271875, 0.720313]]"
75e34c04-4486-410b-b6d8-46543c1af5a2,"[[0.289844, 0.448437, 0.307812, 0.64375], [0.689844, 0.460938, 0.379688, 0.68125]]"
75eb2e80-3759-49d6-8237-ce32ab4f29e5,"[[0.345313, 0.432812, 0.290625, 0.59375], [0.678125, 0.435156, 0.30625, 0.592187]]"
75ecaed3-c912-4459-9095-ec6674f524e3,"[[0.35, 0.5, 0.34375, 0.475], [0.704688, 0.536719, 0.271875, 0.501563]]"
75ed8091-a23e-4dba-84fa-014f5920e9a5,"[[0.302344, 0.4125, 0.326562, 0.521875], [0.657031, 0.420312, 0.298438, 0.54375]]"
75f0f18a-0756-4f7c-8e37-e91f9e5a24be,"[[0.2875, 0.539062, 0.35, 0.7], [0.785156, 0.589844, 0.404687, 0.739062]]"
75f4cf02-abf5-49ce-935a-63b27e43d09c,"[[0.319531, 0.39375, 0.314063, 0.565625], [0.692187, 0.401562, 0.315625, 0.565625]]"
75f8886e-c4df-42c9-b0d4-3fea3dc4858b,"[[0.326562, 0.407031, 0.434375, 0.548438], [0.760938, 0.4375, 0.3375, 0.571875]]"
75fa3ec9-b117-49cb-9d48-799821b3c471,"[[0.260937, 0.528906, 0.403125, 0.810937], [0.708594, 0.520312, 0.382812, 0.79375]]"
75fda83e-e393-4928-bed4-3b7a611fe3c8,"[[0.348438, 0.508594, 0.328125, 0.585938], [0.750781, 0.507812, 0.351562, 0.628125]]"
75fe9adb-b0b0-4b00-ba5f-010773408a8c,"[[0.275781, 0.420312, 0.364063, 0.625], [0.657031, 0.434375, 0.289062, 0.653125]]"
7600fee2-7c16-43ff-b5e4-3b0c383156b4,"[[0.719531, 0.405469, 0.354687, 0.598437], [0.360938, 0.432812, 0.271875, 0.59375]]"
760fc611-b3ee-4504-876d-ff864b3b3f88,"[[0.320312, 0.402344, 0.334375, 0.635938], [0.750781, 0.457813, 0.367188, 0.734375]]"
7610cabc-b892-4a7d-9a7d-802e514fc685,"[[0.715625, 0.452344, 0.39375, 0.692187], [0.275, 0.440625, 0.40625, 0.646875]]"
76115ff9-5117-45fc-831b-29bc150bf0ff,"[[0.260937, 0.569531, 0.371875, 0.823438], [0.720313, 0.570312, 0.409375, 0.81875]]"
7613a737-5b0c-4753-a1c8-7de8156456e4,"[[0.666406, 0.396094, 0.310937, 0.573438], [0.291406, 0.395313, 0.304688, 0.5625]]"
76197cfa-4aba-4afe-890e-8ad703ef5ba6,"[[0.254688, 0.523438, 0.378125, 0.75625], [0.689063, 0.498437, 0.365625, 0.753125]]"
7619f134-bdc9-4164-a0b7-cd9a7dd64855,"[[0.701562, 0.386719, 0.290625, 0.545312], [0.328906, 0.364063, 0.345313, 0.525]]"
762178eb-d2e7-4bef-a2c9-6d88c4b7b3a0,"[[0.36875, 0.433594, 0.315625, 0.754687], [0.716406, 0.454688, 0.270313, 0.7875]]"
7626541a-f47a-47c4-bfaf-48c290a3be45,"[[0.315625, 0.429688, 0.3375, 0.5875], [0.734375, 0.429688, 0.3375, 0.6]]"
762e8a2c-c60b-4af1-aa92-0b1ba0873699,"[[0.300781, 0.449219, 0.389062, 0.507812], [0.757812, 0.451562, 0.340625, 0.53125]]"
76395224-8088-45c6-bf15-270c8aaea2c5,"[[0.2625, 0.474219, 0.4125, 0.657813], [0.709375, 0.510156, 0.35, 0.689063]]"
763adcfd-4ebf-4d3b-91bd-a7813dc4bb96,"[[0.202344, 0.6, 0.310937, 0.615625], [0.6125, 0.628906, 0.3125, 0.651563]]"
763f991b-5a8a-47d0-9b9f-151cc661218d,"[[0.297656, 0.464844, 0.357812, 0.635938], [0.710938, 0.446094, 0.353125, 0.607812]]"
7652391c-ea5f-4100-bb55-53ce130a0dd8,"[[0.267969, 0.424219, 0.332813, 0.626563], [0.640625, 0.415625, 0.29375, 0.678125]]"
76545b14-5b1c-42dd-9727-4baeb5212d94,"[[0.267188, 0.464062, 0.359375, 0.8], [0.703125, 0.470313, 0.36875, 0.825]]"
76561551-efee-4492-bbd1-8465560ab1ed,"[[0.38125, 0.527344, 0.31875, 0.767188], [0.759375, 0.552344, 0.35625, 0.807813]]"
76593c1c-e1a7-4ad6-b478-c71e4226368b,"[[0.29375, 0.451562, 0.425, 0.725], [0.7375, 0.5125, 0.275, 0.678125]]"
765c5980-ee79-45a1-b784-1e4bd26c027a,"[[0.302344, 0.354687, 0.285938, 0.59375], [0.680469, 0.316406, 0.373437, 0.504687]]"
765f5d41-e660-4b45-97ed-0eb22390b720,"[[0.3125, 0.549219, 0.3875, 0.854688], [0.746875, 0.552344, 0.33125, 0.870313]]"
76642e47-de05-48fc-a58f-bce9dc902912,"[[0.292187, 0.409375, 0.340625, 0.546875], [0.675, 0.423438, 0.325, 0.55625]]"
766b5e20-bd37-4b28-b643-c9d0ca0e7a63,"[[0.307812, 0.482031, 0.409375, 0.660937], [0.739844, 0.492188, 0.379688, 0.65]]"
766b8aea-3b43-4a34-b675-09f373ca066b,"[[0.254688, 0.459375, 0.403125, 0.634375], [0.690625, 0.469531, 0.34375, 0.660937]]"
766d3d32-c4a5-4318-a1a9-4db74ef0de80,"[[0.242969, 0.473438, 0.342187, 0.7125], [0.714063, 0.510156, 0.35625, 0.757812]]"
7670693d-7f1d-4045-8d61-77a68bb58e91,"[[0.310156, 0.347656, 0.232813, 0.435937], [0.646875, 0.307031, 0.296875, 0.373437]]"
768de2ea-9099-43bd-81d6-ad2b9e375e77,"[[0.258594, 0.489063, 0.395313, 0.85], [0.69375, 0.46875, 0.371875, 0.815625]]"
76920379-11f5-4040-8917-99a9fbf924ce,"[[0.310156, 0.532813, 0.335938, 0.75], [0.735938, 0.565625, 0.346875, 0.771875]]"
7693498f-03dc-4740-aef0-5dc349aba53f,"[[0.2875, 0.546875, 0.36875, 0.865625], [0.734375, 0.536719, 0.39375, 0.885938]]"
76a5208a-c10e-4182-a671-06f10c9bd323,"[[0.260937, 0.35625, 0.425, 0.578125], [0.680469, 0.357812, 0.332813, 0.56875]]"
76b14eb0-e55a-48f6-86d9-4dbc8353df17,"[[0.303125, 0.436719, 0.378125, 0.614062], [0.704688, 0.454688, 0.328125, 0.61875]]"
76b180ab-242f-45d3-bce1-68df00c5ef45,"[[0.326562, 0.403906, 0.303125, 0.557813], [0.670312, 0.389062, 0.321875, 0.540625]]"
76b93616-f7ab-419e-a4f4-dc3d49e43dd5,"[[0.2875, 0.463281, 0.34375, 0.667188], [0.685156, 0.469531, 0.348438, 0.682813]]"
76bb2989-c1c3-4dbc-8246-ba0e1f001cc6,"[[0.30625, 0.515625, 0.3375, 0.671875], [0.635938, 0.532031, 0.259375, 0.729688]]"
76beffab-fcf8-4de1-a911-23486bb4fd4d,"[[0.328906, 0.398438, 0.348438, 0.65], [0.738281, 0.359375, 0.382812, 0.559375]]"
76bf3bd7-33a3-4eac-a59b-4ae8859a6b60,"[[0.314063, 0.474219, 0.296875, 0.645312], [0.6875, 0.492188, 0.334375, 0.6375]]"
76d2bb0c-5802-4909-8e70-079710022536,"[[0.30625, 0.333594, 0.396875, 0.573438], [0.728125, 0.392969, 0.35, 0.704688]]"
76d42841-2e66-438a-b987-731432f76469,"[[0.282813, 0.479687, 0.353125, 0.65], [0.680469, 0.436719, 0.348438, 0.560937]]"
76edb41d-33c8-4e20-994d-3419abcb1db0,"[[0.309375, 0.424219, 0.33125, 0.770312], [0.715625, 0.384375, 0.35, 0.6875]]"
76f3084e-fd14-46f8-93b6-04acf7ddfced,"[[0.335938, 0.525781, 0.40625, 0.642188], [0.761719, 0.539062, 0.370312, 0.775]]"
76f54014-f16f-4010-8f53-4a9237281615,"[[0.365625, 0.405469, 0.275, 0.660937], [0.6875, 0.403906, 0.278125, 0.682813]]"
76f57f57-67d6-451c-b989-9d10ebc9d2ce,"[[0.274219, 0.391406, 0.323437, 0.510938], [0.6375, 0.392188, 0.325, 0.5125]]"
76fafcc0-915f-413d-bfa6-cf1194e1d28c,"[[0.21875, 0.357812, 0.384375, 0.590625], [0.641406, 0.402344, 0.314063, 0.707812]]"
76feb952-4a70-4918-8a8d-881eb14bdcbe,"[[0.295312, 0.507031, 0.403125, 0.823438], [0.710938, 0.54375, 0.340625, 0.890625]]"
770abf66-2bfd-419e-b1e8-54e723e328da,"[[0.303906, 0.479687, 0.329688, 0.6875], [0.720313, 0.459375, 0.328125, 0.634375]]"
770c0508-e362-44f4-9a80-60b7127e6b2e,"[[0.270313, 0.325781, 0.359375, 0.614062], [0.691406, 0.3875, 0.329688, 0.715625]]"
770cdd04-9045-43dd-acb5-ea9c8b488d34,"[[0.322656, 0.542969, 0.376563, 0.701562], [0.742188, 0.517969, 0.328125, 0.682813]]"
770ee884-c29b-4e94-92d4-eb3a5431d976,"[[0.278906, 0.516406, 0.385937, 0.876563], [0.701562, 0.511719, 0.346875, 0.898438]]"
77158193-070f-420c-aa5a-1610601ef4ce,"[[0.288281, 0.509375, 0.385937, 0.846875], [0.703906, 0.535937, 0.364063, 0.909375]]"
7715d861-c35c-45a4-aa43-c8ec4ba6ad29,"[[0.672656, 0.48125, 0.332813, 0.728125], [0.299219, 0.473438, 0.329688, 0.709375]]"
771fd208-e7ae-407b-bf91-0a6472189ebf,"[[0.335938, 0.497656, 0.334375, 0.660937], [0.733594, 0.485938, 0.292187, 0.6625]]"
772466fc-4641-4296-bd8e-e48246540f5b,"[[0.291406, 0.457031, 0.285938, 0.723437], [0.65625, 0.450781, 0.29375, 0.704688]]"
77252ca8-2220-41ad-bb30-f4be1fbc7b5a,"[[0.313281, 0.528906, 0.335938, 0.723437], [0.7, 0.526563, 0.334375, 0.74375]]"
7727e022-82ec-4b7d-b667-bc83c5fca668,"[[0.691406, 0.511719, 0.329688, 0.810937], [0.296094, 0.507031, 0.354687, 0.776563]]"
77293530-8a74-449c-b423-85849cee8da2,"[[0.288281, 0.529687, 0.373437, 0.7125], [0.688281, 0.570312, 0.320312, 0.8]]"
772f6c48-9dea-44f9-bd4e-e14c0cbef7e2,"[[0.302344, 0.436719, 0.329688, 0.579688], [0.742188, 0.40625, 0.38125, 0.553125]]"
77312e52-25fe-4a0d-83a1-5c04789e5ac8,"[[0.326562, 0.4125, 0.290625, 0.615625], [0.725, 0.374219, 0.35625, 0.582812]]"
7736baed-6e66-4b47-9058-05bd1b314dfa,"[[0.740625, 0.475, 0.36875, 0.784375], [0.277344, 0.467969, 0.426563, 0.767188]]"
7738f4a5-a2fa-44eb-b96b-7d6e4a317327,"[[0.646875, 0.389844, 0.3125, 0.554688], [0.292969, 0.386719, 0.323437, 0.520312]]"
773b06e8-efab-4ee3-94c8-9ef0f01af291,"[[0.253906, 0.432031, 0.345313, 0.685937], [0.692969, 0.414062, 0.298438, 0.65625]]"
7749ed33-5b57-4d0a-8978-7deb5be26d1a,"[[0.720313, 0.467187, 0.321875, 0.8], [0.309375, 0.421094, 0.35, 0.751563]]"
774ab2dc-a3ef-4ae7-a932-ff78fa441804,"[[0.284375, 0.390625, 0.40625, 0.609375], [0.748437, 0.402344, 0.378125, 0.623437]]"
774d6e2f-bf8e-4587-99d2-b9feb8d53f33,"[[0.266406, 0.533594, 0.364063, 0.835938], [0.63125, 0.55, 0.259375, 0.884375]]"
774e0a41-b033-43da-8d57-db5baf9605ed,"[[0.346875, 0.382812, 0.3375, 0.559375], [0.75625, 0.401562, 0.3375, 0.64375]]"
77547063-7732-46c1-ad38-d3d0dda9a55f,"[[0.257031, 0.403125, 0.292187, 0.58125], [0.635938, 0.36875, 0.346875, 0.509375]]"
775ae2b8-f87a-41eb-81d6-4e5edaca2f11,"[[0.367188, 0.346094, 0.290625, 0.451562], [0.785156, 0.371094, 0.307812, 0.498437]]"
776427e7-40a2-44df-83b0-ce646644d3aa,"[[0.328906, 0.392188, 0.304688, 0.70625], [0.691406, 0.395313, 0.326562, 0.73125]]"
7775a58e-7c9c-4d37-af27-04cace17b18b,"[[0.639062, 0.427344, 0.284375, 0.595313], [0.267188, 0.391406, 0.309375, 0.448437]]"
7778b60b-88d8-4abd-bd64-98aee6add0ef,"[[0.782813, 0.401562, 0.390625, 0.571875], [0.335938, 0.408594, 0.3625, 0.598437]]"
7779a9c7-9483-4a8b-9c24-f6dfe787cfc4,"[[0.661719, 0.483594, 0.307812, 0.832812], [0.275781, 0.442188, 0.339062, 0.775]]"
7781ae62-9313-42e2-9d82-9fa82b054195,"[[0.732031, 0.516406, 0.276562, 0.710938], [0.301563, 0.447656, 0.43125, 0.626563]]"
7785f354-daf2-4b82-b90f-2b94b9e7dc64,"[[0.69375, 0.478125, 0.3875, 0.596875], [0.271094, 0.474219, 0.339062, 0.598437]]"
778617e7-9b4a-4815-9f17-6fc8deb4c3fa,"[[0.269531, 0.471875, 0.414062, 0.615625], [0.71875, 0.495312, 0.325, 0.65]]"
778e8678-e707-4c48-9c7f-ad4efbe48035,"[[0.342187, 0.38125, 0.328125, 0.609375], [0.749219, 0.366406, 0.323437, 0.595313]]"
77930e57-af33-462a-be75-35bcfadd8127,"[[0.28125, 0.495312, 0.3625, 0.65], [0.682813, 0.501563, 0.309375, 0.65]]"
779a894a-1985-40d3-82c2-271a397c5360,"[[0.292969, 0.553906, 0.348438, 0.857812], [0.708594, 0.558594, 0.360938, 0.845313]]"
77a440b1-dcf5-4703-9451-de9a073c8453,"[[0.303906, 0.455469, 0.373437, 0.770312], [0.733594, 0.463281, 0.357812, 0.810937]]"
77a63356-c61d-4912-8cfc-9eddb705c46d,"[[0.261719, 0.425781, 0.373437, 0.795312], [0.669531, 0.45625, 0.310937, 0.815625]]"
77ac8942-4ce0-4447-84e8-af5aa5bc3f88,"[[0.332813, 0.424219, 0.275, 0.610938], [0.645312, 0.413281, 0.246875, 0.564063]]"
77aead0b-3112-411b-ac8b-71b9b8fad3ee,"[[0.260156, 0.424219, 0.345313, 0.785937], [0.684375, 0.403125, 0.36875, 0.765625]]"
77bcca2d-6e54-4ce1-887f-f5d2628a7f1a,"[[0.285938, 0.438281, 0.28125, 0.660937], [0.624219, 0.472656, 0.295312, 0.735938]]"
77c2e795-4c2a-4daf-b288-f24fac8a3758,"[[0.271875, 0.482031, 0.38125, 0.751563], [0.711719, 0.464062, 0.414062, 0.728125]]"
77dd5230-6316-4a60-9246-514f556ec185,"[[0.342187, 0.458594, 0.296875, 0.560937], [0.686719, 0.442969, 0.317188, 0.560937]]"
77e5b5d5-e712-4367-9366-d2a4002d6019,"[[0.25625, 0.517188, 0.40625, 0.71875], [0.728906, 0.495312, 0.432812, 0.7]]"
77e9a287-61ee-4686-b029-c7e1b09b7dbb,"[[0.327344, 0.403125, 0.304688, 0.565625], [0.705469, 0.464844, 0.317188, 0.710938]]"
7802355b-3429-4966-a06e-df5c0d14dacd,"[[0.289844, 0.353125, 0.342187, 0.446875], [0.694531, 0.360938, 0.335938, 0.453125]]"
78043d25-8992-46b6-b846-ffbfafbe6b6a,"[[0.3375, 0.400781, 0.35625, 0.567187], [0.759375, 0.471094, 0.375, 0.720313]]"
7804f265-34c5-4efb-a378-3524b4e119a4,"[[0.66875, 0.446875, 0.30625, 0.675], [0.305469, 0.453906, 0.307812, 0.685937]]"
7812e0b0-c149-4bd3-a957-a78848024780,"[[0.725, 0.45, 0.3875, 0.834375], [0.296094, 0.453906, 0.370312, 0.864062]]"
781c3177-0d28-4a95-902d-070104584431,"[[0.296875, 0.452344, 0.375, 0.607812], [0.703125, 0.45, 0.3375, 0.571875]]"
781c920e-e6fa-409a-9e97-ac57fcaad24f,"[[0.258594, 0.520312, 0.364063, 0.8375], [0.709375, 0.500781, 0.35, 0.829688]]"
7820e3bb-b904-4d1f-ab4a-2822209e62ee,"[[0.725, 0.419531, 0.325, 0.601562], [0.303125, 0.415625, 0.3625, 0.55625]]"
78214c64-ebb6-4a9c-b4ca-ea65da449fd2,"[[0.321875, 0.323437, 0.328125, 0.475], [0.692969, 0.360938, 0.320312, 0.58125]]"
783b962a-bda1-4354-87f1-778d60eada16,"[[0.250781, 0.54375, 0.267188, 0.871875], [0.660156, 0.542969, 0.339062, 0.882812]]"
783d1dfc-ece5-4b84-8da5-dc836ae869a9,"[[0.278906, 0.504687, 0.389062, 0.7125], [0.739062, 0.489844, 0.346875, 0.698438]]"
783f8909-2032-4acf-ba6c-dad6f1bdee2f,"[[0.309375, 0.432031, 0.325, 0.689063], [0.68125, 0.421875, 0.325, 0.709375]]"
78496732-e040-447e-b51c-34f632a24048,"[[0.278906, 0.497656, 0.335938, 0.679688], [0.704688, 0.495312, 0.359375, 0.64375]]"
78611349-7920-46be-ade4-132a914cfd27,"[[0.3625, 0.309375, 0.325, 0.440625], [0.713281, 0.284375, 0.264062, 0.45625]]"
78620ea2-436e-4355-8e61-3500f3d8ab70,"[[0.297656, 0.545312, 0.385937, 0.7875], [0.717969, 0.541406, 0.339062, 0.757812]]"
7863d975-f4da-486d-80ec-2bebc5f8b089,"[[0.720313, 0.466406, 0.3625, 0.726562], [0.28125, 0.469531, 0.40625, 0.726562]]"
78719f23-d626-4b19-9082-ccabb241a2a9,"[[0.289844, 0.470313, 0.282813, 0.590625], [0.671094, 0.484375, 0.339062, 0.584375]]"
78836631-d617-4c1e-a265-c587c93a8e42,"[[0.292969, 0.484375, 0.392188, 0.646875], [0.771094, 0.435937, 0.429688, 0.5875]]"
788a5305-7004-4f0b-98b5-65dd2e6d2698,"[[0.333594, 0.53125, 0.320312, 0.909375], [0.719531, 0.523438, 0.351562, 0.90625]]"
788cbb61-6cd8-48b0-9078-a81ab73f80b7,"[[0.297656, 0.467187, 0.364063, 0.5875], [0.701562, 0.442969, 0.378125, 0.582812]]"
788d8f3f-9060-49a3-8f25-24c08447c3c3,"[[0.214062, 0.453906, 0.403125, 0.742188], [0.644531, 0.458594, 0.345313, 0.695312]]"
78906ef4-a605-4295-828e-4c853357e86f,"[[0.273438, 0.375, 0.346875, 0.678125], [0.702344, 0.357812, 0.364063, 0.634375]]"
7895bf3c-db0a-4b9e-92e3-67c95cd9452f,"[[0.744531, 0.478125, 0.389062, 0.615625], [0.289844, 0.421875, 0.357812, 0.465625]]"
7897d5d2-f56c-4fc0-a036-f9b6f69933f8,"[[0.727344, 0.495312, 0.373437, 0.7375], [0.303125, 0.501563, 0.375, 0.74375]]"
789c56a1-8303-4b8f-bb20-6d9dc02b616c,"[[0.288281, 0.515625, 0.357812, 0.753125], [0.705469, 0.535937, 0.332813, 0.790625]]"
789f5671-63be-4b3d-b816-2a2fd8943557,"[[0.25, 0.526563, 0.390625, 0.7625], [0.716406, 0.511719, 0.373437, 0.723437]]"
